timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1013467054700,33,-2,0,29,7,-1,-5,-16
1013467054700,-46,-29,-6,-11,24,-6,3,6
1013467076376,-56,0,-9,-21,-46,-4,-14,-13
1013467076376,-31,-12,-10,3,29,-4,-2,7
1013467077188,82,15,24,-1,18,-5,22,22
1013467077188,68,13,0,24,-3,28,1,23
1013467090702,28,-1,-7,-8,9,-31,-8,3
1013467090702,-5,29,2,-22,-10,-2,-13,-15
1013467098868,-21,-23,-4,-14,8,12,-3,4
1013467098868,-30,-25,-9,-1,-16,4,-8,-10
1013467113854,127,25,4,0,6,-31,8,5
1013467113854,-56,-26,-9,-5,-21,-20,-8,-15
1013467114801,31,21,-4,-16,-9,24,2,14
1013467114801,-2,-11,8,33,18,4,-5,2
1013467136395,-24,51,20,-9,-1,-5,14,30
1013467136395,-42,-44,-17,9,-23,2,-9,-31
1013467137168,32,-16,-15,-26,31,12,-1,-14
1013467137168,-85,44,14,8,-8,-6,1,-8
1013467159586,71,-45,-10,-3,-13,-1,-2,1
1013467159586,101,47,17,12,13,28,16,32
1013467160367,72,15,-4,-4,2,-1,-4,9
1013467160367,-59,-34,-17,-1,-9,-23,-22,-45
1013467173862,-126,-22,0,-7,2,2,2,-5
1013467173862,91,4,0,-9,10,12,2,-1
1013467174635,-3,31,0,3,1,-4,-2,15
1013467174635,83,-8,2,4,-1,-8,6,1
1013467196340,-70,-1,5,10,-3,11,1,-10
1013467196340,21,-13,-4,-7,7,2,-2,20
1013467197149,-123,-1,3,-1,-5,-4,-2,-7
1013467197149,66,-15,1,-3,-3,-2,0,-4
1013467219566,-52,-5,-5,-5,-5,1,1,1
1013467219566,57,8,-5,4,4,4,3,8
1013467220342,-31,6,4,-5,7,0,2,-2
1013467220342,2,1,-15,-4,-3,-3,1,15
1013467233885,106,3,1,-1,3,-6,0,-6
1013467233885,-128,-15,-4,1,1,7,-5,-32
1013467234682,71,-6,-2,-3,-15,-6,-4,4
1013467234682,-77,-12,0,0,5,7,-3,-19
1013467256376,89,5,0,3,-18,-15,2,8
1013467256376,4,10,8,1,2,6,3,11
1013467257165,-17,-13,-5,1,9,2,-3,-8
1013467257165,25,31,14,-1,-1,-3,4,15
1013467279575,-61,-19,-9,-4,0,2,-1,-11
1013467279575,-3,3,7,4,6,4,-4,-13
1013467280360,-22,-19,-9,-10,-5,-3,4,3
1013467280360,-7,9,3,9,1,-4,-5,11
1013467293855,13,-16,-3,-19,-3,3,-4,-3
1013467293855,22,2,-3,5,4,0,4,15
1013467294664,-15,10,7,3,-1,4,-1,8
1013467294664,-8,3,-2,3,-1,-5,3,-3
1013467316348,-6,-4,-5,-1,-2,1,-4,-25
1013467316348,17,5,-2,-5,-6,1,1,13
1013467317123,-40,-3,2,-1,0,1,1,-4
1013467317123,21,-2,6,6,10,-1,-1,-10
1013467339575,46,22,3,3,3,0,3,30
1013467339575,-63,-8,-5,-2,2,-2,0,-6
1013467340352,68,-20,-8,-1,-3,-4,-7,-17
1013467340352,7,-29,-7,-18,-10,-6,1,-5
1013467353908,-2,23,4,6,2,3,1,1
1013467353908,62,10,1,-3,0,1,3,-1
1013467354685,-46,0,-1,4,5,1,-6,-10
1013467354685,36,2,1,0,1,1,1,11
1013467376380,-81,-9,-4,-5,-1,1,-2,-11
1013467376380,-2,-14,-3,5,0,-2,-1,-14
1013467377197,42,10,-7,-6,-3,-1,6,9
1013467377197,-60,-4,10,0,-6,-2,-1,-17
1013467399516,45,13,1,3,5,4,2,17
1013467399516,-65,-14,-3,-10,-10,-2,1,4
1013467400301,10,16,5,6,3,1,-1,-14
1013467400301,-64,-30,-12,-1,3,-3,-4,1
1013467415466,71,1,-1,-1,-5,0,-1,0
1013467415466,15,2,0,1,4,0,-1,6
1013467416139,11,8,6,4,3,1,5,13
1013467416139,3,13,-2,-2,-2,1,1,-9
1013467437181,-9,0,2,0,-3,0,-1,6
1013467437181,-40,-20,-6,-5,6,-3,-6,-13
1013467438022,26,0,-8,-3,-5,2,0,-6
1013467438022,-10,7,11,2,-2,-1,-2,10
1013467459593,2,-2,10,2,4,1,3,-23
1013467459593,17,20,-2,2,-8,2,-6,15
1013467460525,-57,-17,-3,-7,-3,-2,-1,6
1013467460525,17,-4,-11,-4,-3,-4,-3,-10
1013467474038,23,4,-6,1,0,-1,2,0
1013467474038,-1,-5,9,2,2,0,-1,-30
1013467474738,11,18,4,5,3,0,3,9
1013467474738,28,-4,-3,0,-6,-2,-4,-8
1013467497148,-97,-17,-2,-2,5,1,-3,-14
1013467497148,21,0,-7,-3,0,-1,0,4
1013467497896,-13,-13,-6,0,4,1,0,12
1013467497896,8,7,0,0,-2,-1,0,-23
1013467527112,3,-1,-1,-2,-6,0,1,6
1013467527112,3,4,4,-4,7,1,1,2
1013467527866,28,9,7,4,-1,0,2,5
1013467527866,-30,-17,-13,-6,1,-1,2,-11
1013467533979,-5,-10,-2,1,-4,-6,-9,-13
1013467533979,0,11,6,9,5,2,1,3
1013467534803,1,-2,3,2,0,0,0,-3
1013467534803,36,12,-3,-3,3,1,3,8
1013467557227,8,-11,-11,-4,-3,-2,-2,8
1013467557227,-76,-7,-7,-4,0,-4,-2,-8
1013467557897,19,-40,7,0,0,-1,-3,-10
1013467557897,-8,21,8,6,1,3,2,12
1013467579589,-24,-6,-7,-3,-3,-1,0,1
1013467579589,-6,11,7,1,0,1,1,2
1013467580339,32,-7,-14,-5,-4,-3,-3,7
1013467580339,1,4,-1,-1,1,-1,-3,-17
1013467594071,-16,-9,9,10,6,0,2,9
1013467594071,-35,-6,-1,-12,-11,-3,-2,-10
1013467594658,15,-5,-11,1,9,-3,-4,-12
1013467594658,-19,-3,5,-2,0,-2,-2,-1
1013467617127,27,16,1,-2,-10,2,2,4
1013467617127,18,-5,-14,5,-1,0,1,8
1013467617889,-17,7,12,0,-1,-1,-2,-2
1013467617889,6,-3,-5,-4,0,-1,0,9
1013467639779,-6,-2,-2,1,2,-1,1,-5
1013467639779,21,-2,-4,0,-2,1,0,10
1013467640455,-30,-3,-3,-3,-6,-2,0,-2
1013467640455,5,8,3,4,-1,-1,-1,-6
1013467654019,5,-6,2,-1,2,1,-6,19
1013467654019,58,8,6,-2,0,-1,2,2
1013467654691,-49,-9,-7,-3,-2,-2,-2,-12
1013467654691,10,-12,-6,-5,-4,0,1,5
1013467677175,-21,-4,-3,1,-3,-2,-1,-13
1013467677175,26,1,1,1,4,1,-1,3
1013467677924,12,6,1,-1,-1,1,1,3
1013467677924,-2,3,6,2,0,-1,0,14
1013467699598,48,24,2,-2,-1,-1,2,6
1013467699598,-2,-23,-8,-1,1,-2,-2,-7
1013467700346,-33,-1,2,-2,-5,0,1,-8
1013467700346,36,9,2,5,1,1,1,4
1013467713269,1,-1,-5,-4,2,0,2,0
1013467713269,-46,-8,0,2,10,-1,-3,-4
1013467721608,1,10,5,-6,-9,-1,2,1
1013467721608,2,0,-1,0,-3,-1,2,-10
1013467737194,40,3,1,0,-3,1,-1,6
1013467737194,-26,-4,-5,-4,0,-1,1,0
1013467737931,-3,-9,-5,-2,4,1,3,6
1013467737931,-5,1,-6,-2,-1,0,2,6
1013467759736,-9,1,4,-1,-2,0,-1,-20
1013467759736,21,4,3,-1,-6,-1,-1,-1
1013467760414,15,8,0,4,1,1,0,-3
1013467760414,-12,-14,-3,-2,-4,-1,-2,13
1013467773382,-51,-10,-3,4,2,-1,0,3
1013467773382,5,7,0,-4,-3,1,-4,-15
1013467781515,-10,14,6,3,2,1,1,3
1013467781515,56,-11,-8,-1,3,-2,-5,-4
1013467796151,17,6,5,2,1,0,-1,3
1013467796151,12,7,1,-1,-4,-2,2,10
1013467804165,19,9,-1,3,0,0,-2,-9
1013467804165,-24,-8,-6,-6,2,-1,1,-16
1013467819698,-76,-10,6,3,-2,0,-5,3
1013467819698,17,10,2,0,-3,0,0,2
1013467820533,5,-22,-5,-1,-2,-2,2,3
1013467820533,5,11,0,4,1,0,-1,3
1013467833257,9,-1,-3,-6,-1,-1,1,-5
1013467833257,4,8,3,3,1,1,3,5
1013467841539,-11,-4,-6,-3,-8,-3,-4,-2
1013467841539,-12,-3,3,0,1,0,1,-4
1013467857249,-12,-2,-4,-4,-1,-2,-1,3
1013467857249,34,5,3,2,-1,2,0,4
1013467858006,27,1,1,-7,1,-1,-2,1
1013467858006,-32,5,-2,5,-1,-3,-5,-3
1013467879728,-8,-22,-6,-4,-3,-1,0,-8
1013467879728,-19,-2,6,6,7,0,1,-1
1013467880414,-14,2,2,0,-6,0,-5,22
1013467880414,34,10,-1,-7,-3,-2,-2,-6
1013467902245,6,2,-6,-3,-2,-1,2,3
1013467902245,-38,-13,-7,-3,-4,-2,-2,1
1013467902908,1,-2,3,-1,1,1,3,-13
1013467902908,21,2,1,3,-1,0,-2,8
1013467917300,17,10,3,2,1,-2,-1,4
1013467917300,40,-1,-5,-6,-3,0,3,6
1013467917931,-86,-12,-5,-1,-2,-3,-3,-14
1013467917931,-14,0,-6,-2,-1,-2,-1,2
1013467939774,27,5,13,0,-1,0,0,-10
1013467939774,10,5,5,0,0,0,0,4
1013467940470,2,3,7,5,6,2,3,5
1013467940470,0,9,2,3,-2,-1,0,6
1013467953297,-49,-23,-10,-4,3,-2,-4,-13
1013467953297,-10,1,-3,-6,-15,-4,-3,-8
1013467961511,32,-2,-1,0,3,0,-1,4
1013467961511,-9,-4,3,-1,1,2,1,6
1013467977262,30,18,5,3,-4,0,1,2
1013467977262,3,-5,-2,-2,-2,0,4,-3
1013467977939,12,0,-7,0,9,1,-2,-5
1013467977939,4,7,-3,-4,0,-1,1,5
1013467999713,-51,-6,-3,2,2,-2,-4,-1
1013467999713,18,-7,2,-2,0,-2,-1,-11
1013468000401,45,10,3,2,-5,-2,1,19
1013468000401,-19,-5,2,1,4,1,1,5
1013468013507,-4,0,-1,-3,-4,0,0,-25
1013468013507,-16,0,-1,-1,2,-1,-2,6
1013468022196,4,-7,-3,-3,-3,1,-1,-16
1013468022196,29,0,3,0,1,-1,-1,1
1013468036601,-29,-6,-8,-4,-1,-1,-2,15
1013468036601,2,5,5,2,4,-1,-4,-9
1013468043371,-31,-3,1,1,1,0,0,1
1013468043371,-17,5,-5,-4,-5,-1,0,-4
1013468059725,58,-9,0,-2,-2,0,1,4
1013468059725,-19,-11,-4,2,1,-1,-2,-2
1013468061249,17,8,6,-2,-1,-2,-2,-3
1013468061249,-20,-6,0,1,-4,0,-1,-1
1013468082676,20,8,-3,6,1,2,2,6
1013468082676,-4,-2,0,-8,9,-1,2,10
1013468084192,-14,1,-8,-2,0,-2,-2,-7
1013468084192,-33,-7,3,-1,-2,0,-1,-4
1013468096575,2,-3,-4,-2,-3,-1,-3,-1
1013468096575,3,3,-1,5,4,1,4,-11
1013468103430,13,2,2,2,-1,0,0,12
1013468103430,-14,3,-4,2,2,-1,-2,-17
1013468119760,7,7,4,-4,3,0,1,3
1013468119760,-2,-16,-4,-3,-6,-1,-1,-5
1013468121305,4,-2,-6,-3,-3,-2,0,6
1013468121305,9,-3,-5,-1,-3,-1,-1,1
1013468142168,-13,1,21,4,-2,1,0,4
1013468142168,-4,7,0,2,0,0,-4,-5
1013468143741,3,0,-2,1,-1,1,2,-2
1013468143741,50,-3,-1,-3,-1,0,1,17
1013468157247,-59,-16,-14,-2,0,-2,-1,-14
1013468157247,17,7,-1,-4,-3,0,-2,10
1013468158807,-45,0,5,1,3,-1,0,-2
1013468158807,13,5,2,-3,0,-1,-1,-16
1013468179490,49,-9,-5,-3,-3,-2,-2,9
1013468179490,-19,0,-6,-1,-4,-2,-3,-16
1013468185931,12,-5,1,4,-2,0,-6,8
1013468185931,-26,1,1,-5,2,-2,0,4
1013468202211,9,3,-3,0,-3,0,3,4
1013468202211,-13,-6,-5,4,-5,-2,-2,-3
1013468203743,6,-1,0,-7,-2,-1,2,-7
1013468203743,1,2,5,1,2,-2,-1,-1
1013468216607,-4,-1,-6,-1,0,0,-3,3
1013468216607,17,4,-2,-4,1,0,1,6
1013468223335,-2,1,-3,2,-6,-2,2,-2
1013468223335,-12,-7,1,2,-2,1,-2,0
1013468239740,-20,-6,-6,-5,0,-1,0,-20
1013468239740,-8,8,0,5,-2,2,0,16
1013468241203,24,-1,-3,-8,0,-1,-2,-18
1013468241203,20,-1,1,3,0,-1,0,0
1013468262270,13,7,1,2,-4,-1,-1,-7
1013468262270,-3,2,7,5,3,1,-1,4
1013468263759,10,-2,0,-1,0,0,1,3
1013468263759,-36,1,0,-2,-5,-2,-1,-5
1013468276590,24,3,-4,-3,2,-2,-1,3
1013468276590,-27,-14,-7,-5,-5,-1,-2,-6
1013468283410,8,9,5,1,1,-1,2,-5
1013468283410,4,-3,-1,-1,-2,0,1,6
1013468299762,8,6,1,0,-2,-3,-2,-2
1013468299762,36,1,3,-4,3,0,-1,3
1013468301242,-44,0,-6,-1,-2,-2,2,1
1013468301242,2,-4,1,2,2,1,0,-2
1013468322076,-11,5,-1,-2,0,2,-1,5
1013468322076,15,-5,-7,1,1,-1,0,-3
1013468328377,-9,3,7,-3,5,-1,-3,0
1013468328377,4,1,-1,4,-2,0,-1,2
1013468336560,34,3,2,-1,0,-1,0,5
1013468336560,-45,-16,1,-5,-3,-2,-4,-8
1013468343420,6,-7,-7,-3,-3,1,-3,-2
1013468343420,-9,2,0,0,3,-1,0,1
1013468360100,20,7,8,5,0,0,3,5
1013468360100,9,2,-3,-3,1,-2,0,3
1013468361671,6,1,3,4,-1,1,1,-2
1013468361671,40,1,-5,-9,-5,1,2,1
1013468382283,-83,-28,-13,-2,-5,-3,-4,-15
1013468382283,33,9,12,6,5,2,4,5
1013468383750,1,2,-2,-1,-1,0,-1,3
1013468383750,-26,-9,-7,0,0,-1,-1,-6
1013468396490,15,7,3,0,5,-1,1,5
1013468396490,-26,-5,-6,-3,4,1,-1,-11
1013468403397,-15,-3,-3,-1,-18,-1,1,4
1013468403397,49,2,6,2,1,-1,-1,3
